request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
1149,super,yacht,23.88,6.68,3.15,14.0,24,58,59,1,34
1237,sail,sailboat,13.24,4.4,2.06,4.6,24,61,64,3,37
1455,sail,sailboat,12.87,4.29,2.13,5.2,24,66,67,1,42
1518,sail,sailboat,11.12,3.39,1.84,4.8,24,67,74,7,43
1566,small,motorboat,7.09,2.41,0.74,2.3,24,68,73,5,44
5416,sail,sailboat,11.9,3.69,2.06,5.7,24,150,162,12,126
351,sail,sailboat,12.95,4.31,2.03,5.0,25,25,28,3,0
354,sail,sailboat,11.34,3.69,1.97,6.2,25,25,27,2,0
357,motor,motorboat,17.59,5.01,1.71,7.4,25,25,32,7,0
362,sail,sailboat,11.05,3.67,1.72,4.2,25,25,36,11,0
363,sail,sailboat,14.02,4.71,2.26,5.9,25,26,28,2,1
364,small,motorboat,8.7,3.04,0.86,2.9,25,26,27,1,1
375,sail,sailboat,15.2,4.57,2.55,8.2,25,27,29,2,2
376,sail,sailboat,10.66,3.27,1.95,5.7,25,27,52,25,2
416,motor,motorboat,13.56,4.1,1.43,4.3,25,30,32,2,5
437,sail,sailboat,15.13,4.6,2.57,8.2,25,31,55,24,6
459,sail,sailboat,15.11,4.7,2.75,0.0,25,31,34,3,6
488,sail,sailboat,12.06,3.91,1.85,0.0,25,32,33,1,7
554,sail,sailboat,11.25,3.44,1.69,6.9,25,35,37,2,10
571,motor,motorboat,13.86,4.16,1.42,6.0,25,36,37,1,11
579,sail,sailboat,9.5,3.17,1.69,0.0,25,36,43,7,11
591,motor,motorboat,18.48,5.76,1.84,12.2,25,37,57,20,12
837,sail,sailboat,10.94,3.44,1.93,0.0,25,45,50,5,20
983,motor,motorboat,15.7,4.59,1.55,0.0,25,52,53,1,27
1177,sail,sailboat,11.53,3.75,1.92,0.0,25,59,63,4,34
1487,sail,sailboat,14.34,4.37,2.38,6.6,25,67,70,3,42
1856,motor,motorboat,17.43,5.27,1.65,0.0,25,76,87,11,51
1932,super,yacht,26.67,6.8,2.94,28.9,25,78,80,2,53
2059,motor,motorboat,17.49,5.07,1.55,13.1,25,81,84,3,56
2139,motor,motorboat,15.88,4.61,1.54,13.4,25,83,85,2,58
3227,motor,motorboat,16.73,5.02,1.5,7.1,25,106,112,6,81
5200,sail,sailboat,15.12,4.8,2.79,13.3,25,146,152,6,121
367,small,motorboat,7.47,2.42,0.75,0.0,26,26,31,5,0
372,motor,motorboat,14.64,4.51,1.39,6.6,26,26,33,7,0
461,motor,motorboat,19.09,5.78,1.99,7.6,26,32,39,7,6
466,sail,sailboat,14.28,4.7,2.24,6.8,26,32,33,1,6
507,sail,sailboat,14.57,4.61,2.36,6.0,26,33,39,6,7
556,sail,sailboat,9.5,3.06,1.58,2.2,26,35,42,7,9
585,small,motorboat,6.31,2.11,0.69,0.0,26,37,47,10,11
611,sail,sailboat,17.0,5.54,2.88,10.7,26,38,39,1,12
642,sail,sailboat,9.5,2.87,1.5,2.1,26,39,41,2,13
646,motor,motorboat,13.86,4.17,1.38,5.7,26,39,41,2,13
663,motor,motorboat,17.82,5.33,1.62,11.6,26,39,40,1,13
684,sail,sailboat,14.46,4.59,2.27,0.0,26,40,43,3,14
834,sail,sailboat,11.58,3.84,2.01,4.4,26,45,47,2,19
860,super,yacht,25.48,6.76,2.79,24.8,26,46,54,8,20
1169,sail,sailboat,14.72,4.75,2.26,6.0,26,59,60,1,33
1227,motor,motorboat,13.99,4.08,1.25,0.0,26,60,67,7,34
1324,small,motorboat,9.4,3.09,0.94,0.0,26,63,66,3,37
1359,sail,sailboat,13.5,4.48,2.33,0.0,26,64,66,2,38
1370,sail,sailboat,17.0,5.2,2.86,0.0,26,64,67,3,38
1910,motor,motorboat,13.69,4.23,1.22,3.5,26,77,79,2,51
2212,motor,motorboat,16.5,5.09,1.72,8.4,26,85,93,8,59
2260,motor,motorboat,14.38,4.45,1.42,4.1,26,86,89,3,60
2523,super,yacht,21.19,6.04,2.83,32.0,26,92,95,3,66
3151,sail,sailboat,15.14,4.75,2.45,0.0,26,104,106,2,78
3831,super,yacht,22.84,6.02,2.98,22.7,26,118,120,2,92
5209,super,yacht,20.55,5.74,2.44,24.3,26,146,149,3,120
5936,super,yacht,23.59,6.23,2.86,23.1,26,164,175,11,138
377,motor,motorboat,13.19,3.72,1.35,5.1,27,27,30,3,0
380,sail,sailboat,13.21,4.44,2.37,6.8,27,27,32,5,0
402,motor,motorboat,11.22,3.17,0.99,4.1,27,29,34,5,2
408,small,motorboat,7.76,2.72,0.71,0.0,27,29,31,2,2
440,super,yacht,23.34,6.07,2.7,26.3,27,31,32,1,4
441,motor,motorboat,11.56,3.27,1.13,4.5,27,31,38,7,4
452,sail,sailboat,13.38,4.05,2.27,0.0,27,31,35,4,4
458,motor,motorboat,14.35,4.05,1.25,5.4,27,31,34,3,4
475,small,motorboat,8.44,2.78,0.84,2.2,27,32,36,4,5
499,motor,motorboat,10.0,2.93,0.91,0.0,27,33,34,1,6
501,sail,sailboat,9.5,2.98,1.71,3.3,27,33,35,2,6
509,motor,motorboat,11.12,3.33,1.16,4.4,27,34,46,12,7
620,sail,sailboat,12.16,3.93,2.04,4.0,27,38,40,2,11
632,motor,motorboat,16.68,4.96,1.71,12.1,27,38,39,1,11
636,sail,sailboat,13.08,4.41,2.24,3.6,27,38,39,1,11
673,motor,motorboat,13.34,4.12,1.32,6.7,27,40,46,6,13
687,motor,motorboat,15.45,4.71,1.37,0.0,27,40,42,2,13
803,sail,sailboat,11.71,3.63,1.84,3.1,27,45,56,11,18
823,sail,sailboat,15.37,4.78,2.57,7.7,27,45,49,4,18
954,motor,motorboat,15.29,4.65,1.59,8.2,27,50,60,10,23
1231,sail,sailboat,13.9,4.22,2.2,5.7,27,61,66,5,34
1238,super,yacht,24.81,6.93,3.12,16.0,27,61,63,2,34
1729,super,yacht,23.4,6.14,2.67,32.9,27,73,85,12,46
1763,small,motorboat,8.24,2.76,0.8,0.0,27,74,75,1,47
1960,motor,motorboat,14.26,4.18,1.48,4.3,27,79,81,2,52
1962,super,yacht,26.87,7.5,3.17,21.1,27,79,80,1,52
2075,motor,motorboat,13.07,3.63,1.32,5.2,27,81,84,3,54
2082,super,yacht,24.66,6.41,3.11,35.0,27,81,83,2,54
2088,sail,sailboat,12.34,3.85,2.01,3.5,27,81,83,2,54
2093,super,yacht,25.94,6.93,3.19,16.4,27,81,86,5,54
3036,small,motorboat,6.13,2.13,0.68,2.2,27,102,110,8,75
4389,small,motorboat,8.97,3.15,0.99,0.0,27,130,135,5,103
5040,super,yacht,27.54,7.07,3.12,18.9,27,143,144,1,116
5442,sail,sailboat,11.12,3.65,2.02,5.5,27,151,154,3,124
388,sail,sailboat,12.56,4.23,1.92,0.0,28,28,42,14,0
391,sail,sailboat,13.82,4.36,2.25,4.1,28,28,31,3,0
404,sail,sailboat,14.48,4.52,2.5,3.8,28,29,38,9,1
411,sail,sailboat,11.45,3.58,1.84,4.7,28,30,32,2,2
429,sail,sailboat,12.63,4.22,1.92,4.3,28,30,35,5,2
456,sail,sailboat,13.59,4.37,2.26,3.2,28,31,36,5,3
473,motor,motorboat,15.76,4.93,1.42,11.5,28,32,33,1,4
522,motor,motorboat,18.36,5.71,1.65,10.2,28,34,40,6,6
523,sail,sailboat,12.99,3.94,1.96,0.0,28,34,60,26,6
546,small,motorboat,8.69,3.13,0.93,3.1,28,35,37,2,7
593,small,motorboat,9.41,3.27,1.05,3.3,28,37,44,7,9
598,sail,sailboat,10.01,3.1,1.68,0.0,28,37,39,2,9
649,sail,sailboat,15.62,4.97,2.87,0.0,28,39,41,2,11
657,small,motorboat,7.48,2.45,0.78,2.3,28,39,44,5,11
659,motor,motorboat,15.44,4.49,1.58,9.9,28,39,41,2,11
675,motor,motorboat,12.31,3.52,1.06,5.6,28,40,46,6,12
682,motor,motorboat,18.97,5.9,1.7,6.1,28,40,42,2,12
686,sail,sailboat,11.91,3.9,1.93,3.6,28,40,45,5,12
737,small,motorboat,9.07,3.01,0.95,2.6,28,42,52,10,14
821,super,yacht,21.81,6.02,2.61,28.3,28,45,48,3,17
859,sail,sailboat,14.89,4.5,2.47,0.0,28,46,49,3,18
863,sail,sailboat,12.7,3.84,2.25,3.2,28,46,75,29,18
916,sail,sailboat,16.3,5.35,2.8,11.7,28,48,65,17,20
998,small,motorboat,6.38,2.22,0.63,0.0,28,52,60,8,24
1421,motor,motorboat,22.0,6.67,2.01,34.1,28,66,69,3,38
1423,motor,motorboat,16.17,4.54,1.65,10.2,28,66,67,1,38
1592,motor,motorboat,17.87,5.38,1.87,13.3,28,69,82,13,41
1731,sail,sailboat,12.69,3.92,2.29,5.6,28,73,75,2,45
3025,small,motorboat,8.34,2.87,0.93,0.0,28,101,115,14,73
4478,motor,motorboat,14.64,4.51,1.41,4.2,28,131,136,5,103
4786,super,yacht,23.65,6.62,2.71,39.3,28,137,140,3,109
5823,sail,sailboat,11.69,3.52,2.11,6.5,28,161,164,3,133
410,sail,sailboat,12.57,4.1,1.91,3.8,29,30,33,3,1
415,motor,motorboat,13.44,3.8,1.43,5.0,29,30,33,3,1
428,sail,sailboat,11.83,3.95,2.01,3.3,29,30,33,3,1
439,sail,sailboat,11.48,3.79,1.94,5.3,29,31,45,14,2
444,sail,sailboat,10.09,3.17,1.54,6.3,29,31,34,3,2
449,small,motorboat,6.56,2.23,0.63,2.0,29,31,32,1,2
451,motor,motorboat,11.03,3.08,1.1,3.5,29,31,32,1,2
484,sail,sailboat,12.94,3.96,2.11,6.6,29,32,36,4,3
527,sail,sailboat,14.97,4.7,2.73,0.0,29,34,45,11,5
645,small,motorboat,7.23,2.31,0.68,0.0,29,39,41,2,10
655,sail,sailboat,13.71,4.53,2.42,5.0,29,39,42,3,10
746,sail,sailboat,12.63,4.2,1.92,4.0,29,42,47,5,13
768,small,motorboat,7.04,2.43,0.66,0.0,29,43,54,11,14
777,sail,sailboat,13.62,4.45,2.16,0.0,29,43,45,2,14
779,motor,motorboat,16.88,4.96,1.75,8.7,29,44,47,3,15
858,small,motorboat,7.98,2.65,0.81,0.0,29,46,53,7,17
934,sail,sailboat,14.68,4.69,2.29,3.6,29,49,53,4,20
1167,sail,sailboat,13.58,4.39,2.33,6.8,29,59,81,22,30
1176,small,motorboat,7.43,2.38,0.78,3.2,29,59,62,3,30
1189,motor,motorboat,20.39,6.35,1.86,33.8,29,59,67,8,30
1263,motor,motorboat,18.63,5.38,1.87,10.5,29,61,65,4,32
1313,sail,sailboat,14.43,4.4,2.23,0.0,29,63,65,2,34
1345,sail,sailboat,15.03,4.99,2.32,0.0,29,64,65,1,35
1516,motor,motorboat,17.58,5.36,1.83,10.3,29,67,68,1,38
1553,sail,sailboat,12.03,4.01,2.17,0.0,29,68,74,6,39
1574,motor,motorboat,12.28,3.83,1.08,5.0,29,69,72,3,40
1713,super,yacht,25.19,6.44,3.22,16.5,29,73,75,2,44
1765,sail,sailboat,14.28,4.49,2.15,0.0,29,74,75,1,45
1995,sail,sailboat,9.5,3.13,1.43,0.0,29,79,81,2,50
2196,super,yacht,27.5,7.28,3.44,20.1,29,84,85,1,55
2372,small,motorboat,6.97,2.34,0.71,0.0,29,88,89,1,59
3419,sail,sailboat,11.88,4.01,1.96,5.3,29,109,111,2,80
5254,super,yacht,23.27,5.97,2.78,18.4,29,147,159,12,118
5700,small,motorboat,8.4,2.72,0.81,0.0,29,157,161,4,128
421,sail,sailboat,9.5,3.18,1.6,0.0,30,30,32,2,0
423,sail,sailboat,17.0,5.34,3.03,12.8,30,30,33,3,0
425,motor,motorboat,20.17,5.86,1.95,38.4,30,30,54,24,0
430,sail,sailboat,13.29,4.01,2.3,5.1,30,30,32,2,0
445,motor,motorboat,15.08,4.7,1.38,0.0,30,31,40,9,1
460,motor,motorboat,18.58,5.4,1.61,0.0,30,31,33,2,1
463,motor,motorboat,22.0,6.53,1.96,24.3,30,32,35,3,2
468,sail,sailboat,12.71,4.13,2.3,5.0,30,32,34,2,2
482,motor,motorboat,15.1,4.72,1.57,0.0,30,32,53,21,2
483,sail,sailboat,11.11,3.37,2.02,6.3,30,32,42,10,2
489,sail,sailboat,15.33,4.85,2.43,7.9,30,32,44,12,2
495,motor,motorboat,15.68,4.45,1.65,7.6,30,33,34,1,3
553,motor,motorboat,19.39,5.65,1.98,11.0,30,35,40,5,5
565,super,yacht,21.5,6.06,2.39,27.7,30,36,37,1,6
590,motor,motorboat,13.87,3.99,1.26,6.5,30,37,39,2,7
633,small,motorboat,9.42,3.38,1.02,0.0,30,38,39,1,8
644,motor,motorboat,10.0,3.04,1.0,0.0,30,39,42,3,9
661,sail,sailboat,15.52,4.91,2.37,11.4,30,39,41,2,9
676,motor,motorboat,13.94,4.19,1.26,3.5,30,40,41,1,10
695,small,motorboat,7.34,2.62,0.75,2.7,30,40,43,3,10
713,sail,sailboat,11.91,3.72,1.87,6.9,30,41,42,1,11
728,motor,motorboat,13.94,4.27,1.47,5.2,30,42,51,9,12
765,sail,sailboat,11.1,3.49,1.95,6.7,30,43,45,2,13
787,super,yacht,22.55,5.89,2.65,20.6,30,44,49,5,14
815,sail,sailboat,13.1,4.33,2.04,0.0,30,45,46,1,15
1034,super,yacht,28.48,7.43,3.33,12.1,30,53,54,1,23
1110,super,yacht,22.03,5.68,2.87,34.9,30,56,62,6,26
1151,motor,motorboat,10.0,3.03,1.06,3.7,30,58,59,1,28
1304,sail,sailboat,10.86,3.36,1.87,3.6,30,63,69,6,33
1356,motor,motorboat,18.82,5.35,1.75,13.9,30,64,70,6,34
1589,motor,motorboat,11.14,3.28,1.14,3.7,30,69,71,2,39
1915,motor,motorboat,19.96,5.81,1.82,7.9,30,77,79,2,47
1938,sail,sailboat,13.13,4.08,2.2,3.4,30,78,87,9,48
1969,super,yacht,28.36,7.67,3.73,40.0,30,79,82,3,49
2000,super,yacht,27.81,7.61,3.02,29.6,30,80,102,22,50
2298,motor,motorboat,15.51,4.67,1.41,11.7,30,87,88,1,57
2444,sail,sailboat,12.72,4.04,2.17,3.5,30,90,92,2,60
2447,small,motorboat,8.42,2.87,0.8,2.1,30,90,93,3,60
3472,super,yacht,28.1,7.56,3.69,12.7,30,111,117,6,81
3686,sail,sailboat,15.43,4.91,2.78,6.8,30,115,116,1,85
5223,motor,motorboat,14.88,4.19,1.5,4.0,30,146,153,7,116
432,small,motorboat,6.22,2.19,0.69,2.2,31,31,33,2,0
435,motor,motorboat,10.88,3.06,0.93,5.8,31,31,39,8,0
450,sail,sailboat,14.1,4.75,2.39,5.0,31,31,61,30,0
454,sail,sailboat,9.83,3.05,1.48,2.7,31,31,42,11,0
469,super,yacht,27.87,7.12,3.38,23.4,31,32,34,2,1
470,small,motorboat,7.66,2.73,0.7,2.7,31,32,42,10,1
472,motor,motorboat,14.47,4.27,1.32,4.4,31,32,33,1,1
481,small,motorboat,7.51,2.58,0.72,0.0,31,32,35,3,1
490,sail,sailboat,13.49,4.1,2.02,6.2,31,32,33,1,1
496,motor,motorboat,18.39,5.22,1.78,10.5,31,33,35,2,2
625,sail,sailboat,11.82,3.7,2.11,4.4,31,38,41,3,7
683,sail,sailboat,13.39,4.4,2.16,4.6,31,40,48,8,9
705,motor,motorboat,10.37,3.17,0.98,5.6,31,41,48,7,10
711,motor,motorboat,11.03,3.07,1.15,0.0,31,41,48,7,10
753,sail,sailboat,12.25,4.09,1.99,5.6,31,42,45,3,11
804,sail,sailboat,12.16,3.92,1.91,6.7,31,45,47,2,14
911,super,yacht,24.77,6.43,3.18,37.3,31,48,66,18,17
1059,motor,motorboat,13.51,3.92,1.17,3.9,31,54,57,3,23
1203,sail,sailboat,11.98,3.91,1.95,5.6,31,60,70,10,29
1425,super,yacht,28.95,7.96,3.57,18.0,31,66,73,7,35
1646,motor,motorboat,18.33,5.13,1.89,9.1,31,71,72,1,40
3728,super,yacht,23.62,6.71,3.08,24.3,31,115,116,1,84
4275,motor,motorboat,16.02,4.63,1.67,13.2,31,128,129,1,97
462,sail,sailboat,15.31,4.75,2.4,7.6,32,32,36,4,0
471,sail,sailboat,13.04,4.36,2.0,5.0,32,32,33,1,0
487,sail,sailboat,14.09,4.68,2.24,5.7,32,32,39,7,0
500,super,yacht,22.32,6.06,2.45,16.6,32,33,39,6,1
513,sail,sailboat,9.5,3.1,1.7,2.9,32,34,39,5,2
521,super,yacht,22.12,5.85,2.43,22.9,32,34,42,8,2
530,sail,sailboat,15.25,4.83,2.66,13.1,32,34,36,2,2
532,motor,motorboat,20.24,5.86,1.87,19.7,32,34,38,4,2
567,small,motorboat,8.88,2.9,0.86,0.0,32,36,38,2,4
626,small,motorboat,8.57,2.78,0.93,2.6,32,38,40,2,6
662,motor,motorboat,14.63,4.17,1.35,3.0,32,39,40,1,7
681,sail,sailboat,12.37,4.1,1.88,0.0,32,40,42,2,8
694,super,yacht,23.1,6.32,3.07,28.5,32,40,47,7,8
707,motor,motorboat,13.66,4.13,1.38,4.2,32,41,43,2,9
733,sail,sailboat,10.7,3.34,1.63,5.1,32,42,45,3,10
752,motor,motorboat,14.97,4.29,1.53,0.0,32,42,45,3,10
756,small,motorboat,8.62,2.77,0.95,3.1,32,43,46,3,11
758,sail,sailboat,14.01,4.71,2.37,6.3,32,43,45,2,11
820,motor,motorboat,12.78,3.85,1.11,5.2,32,45,46,1,13
836,small,motorboat,6.52,2.21,0.68,0.0,32,45,63,18,13
850,motor,motorboat,11.91,3.55,1.26,4.5,32,46,50,4,14
857,sail,sailboat,15.09,5.06,2.7,10.3,32,46,67,21,14
869,sail,sailboat,13.44,4.08,2.18,5.3,32,46,48,2,14
910,small,motorboat,6.92,2.23,0.72,2.8,32,48,53,5,16
1108,motor,motorboat,16.81,4.8,1.64,8.7,32,56,57,1,24
1193,sail,sailboat,13.65,4.13,2.11,6.2,32,59,63,4,27
1393,sail,sailboat,13.91,4.66,2.24,0.0,32,65,68,3,33
1575,motor,motorboat,10.0,3.06,0.98,0.0,32,69,70,1,37
1841,super,yacht,20.8,5.56,2.69,13.7,32,75,80,5,43
2097,motor,motorboat,19.78,5.93,1.81,0.0,32,82,87,5,50
2287,small,motorboat,6.74,2.33,0.66,3.5,32,87,98,11,55
2340,sail,sailboat,12.1,3.71,1.87,0.0,32,88,102,14,56
2540,sail,sailboat,15.6,5.09,2.54,0.0,32,92,99,7,60
491,super,yacht,21.05,5.72,2.53,17.5,33,33,34,1,0
494,sail,sailboat,12.75,3.99,2.04,4.8,33,33,35,2,0
508,motor,motorboat,13.93,4.31,1.42,4.3,33,33,46,13,0
511,motor,motorboat,10.0,3.1,1.06,5.8,33,34,36,2,1
519,sail,sailboat,11.9,3.64,1.85,6.5,33,34,38,4,1
543,sail,sailboat,15.31,5.12,2.67,6.6,33,35,41,6,2
603,motor,motorboat,14.84,4.56,1.37,6.6,33,37,39,2,4
690,sail,sailboat,13.08,4.01,2.15,3.3,33,40,63,23,7
720,sail,sailboat,13.96,4.55,2.34,6.6,33,41,47,6,8
724,motor,motorboat,17.16,4.81,1.63,11.5,33,42,44,2,9
781,sail,sailboat,13.02,4.27,2.26,5.7,33,44,57,13,11
783,sail,sailboat,13.22,3.99,2.24,4.3,33,44,62,18,11
784,motor,motorboat,15.56,4.5,1.51,0.0,33,44,72,28,11
817,super,yacht,20.23,5.34,2.28,14.3,33,45,54,9,12
915,motor,motorboat,21.77,6.7,1.97,34.9,33,48,70,22,15
1154,small,motorboat,7.19,2.53,0.67,2.4,33,58,60,2,25
1505,motor,motorboat,16.15,4.63,1.42,13.5,33,67,80,13,34
1507,motor,motorboat,10.86,3.1,0.94,5.4,33,67,70,3,34
1871,super,yacht,26.82,6.85,2.94,30.9,33,76,77,1,43
1919,motor,motorboat,15.23,4.33,1.39,0.0,33,78,81,3,45
1959,motor,motorboat,13.77,4.31,1.32,6.0,33,79,81,2,46
2568,motor,motorboat,10.0,2.97,0.98,6.0,33,93,98,5,60
2697,small,motorboat,8.18,2.68,0.77,2.3,33,95,101,6,62
3046,super,yacht,20.05,5.37,2.23,26.5,33,102,105,3,69
4390,super,yacht,20.17,5.32,2.49,15.6,33,130,131,1,97
5190,sail,sailboat,17.0,5.5,2.91,8.5,33,145,148,3,112
512,motor,motorboat,17.69,5.09,1.56,12.2,34,34,39,5,0
515,small,motorboat,6.87,2.27,0.65,0.0,34,34,37,3,0
516,sail,sailboat,14.51,4.84,2.61,4.6,34,34,35,1,0
517,sail,sailboat,16.66,5.43,2.99,10.9,34,34,36,2,0
524,motor,motorboat,20.0,5.83,1.84,0.0,34,34,36,2,0
531,sail,sailboat,11.66,3.8,1.99,5.6,34,34,36,2,0
550,sail,sailboat,13.29,4.3,2.42,0.0,34,35,38,3,1
555,small,motorboat,7.33,2.47,0.75,2.5,34,35,45,10,1
559,motor,motorboat,12.14,3.41,1.12,3.5,34,36,45,9,2
566,sail,sailboat,14.36,4.83,2.47,3.7,34,36,41,5,2
572,small,motorboat,8.92,2.86,0.89,2.5,34,36,41,5,2
574,small,motorboat,9.24,3.32,1.02,0.0,34,36,38,2,2
580,motor,motorboat,11.73,3.58,1.03,3.2,34,36,38,2,2
617,super,yacht,27.11,7.03,3.01,20.8,34,38,41,3,4
669,sail,sailboat,14.13,4.51,2.61,3.7,34,39,41,2,5
678,motor,motorboat,16.43,4.76,1.57,8.4,34,40,45,5,6
692,sail,sailboat,9.5,3.1,1.65,0.0,34,40,47,7,6
718,small,motorboat,6.14,2.14,0.69,3.5,34,41,54,13,7
721,small,motorboat,9.02,3.16,0.81,3.1,34,41,46,5,7
764,super,yacht,25.33,6.55,2.79,21.8,34,43,48,5,9
814,motor,motorboat,17.97,5.43,1.8,11.6,34,45,46,1,11
826,motor,motorboat,11.8,3.69,1.09,5.1,34,45,46,1,11
829,small,motorboat,7.89,2.71,0.79,3.0,34,45,48,3,11
835,sail,sailboat,13.75,4.28,2.51,0.0,34,45,48,3,11
862,motor,motorboat,15.84,4.49,1.45,8.9,34,46,74,28,12
866,sail,sailboat,13.1,4.41,2.23,0.0,34,46,48,2,12
873,small,motorboat,6.08,1.99,0.67,0.0,34,46,60,14,12
922,sail,sailboat,11.5,3.52,1.97,4.6,34,49,57,8,15
1628,small,motorboat,7.75,2.73,0.82,3.4,34,71,74,3,37
2572,sail,sailboat,11.09,3.37,1.83,0.0,34,93,106,13,59
2586,sail,sailboat,13.6,4.44,2.06,3.2,34,93,100,7,59
4214,motor,motorboat,10.0,2.88,0.86,4.9,34,126,127,1,92
4959,sail,sailboat,14.4,4.5,2.23,3.6,34,141,145,4,107
536,small,motorboat,6.38,2.23,0.62,2.6,35,35,45,10,0
541,small,motorboat,6.94,2.31,0.68,0.0,35,35,36,1,0
542,motor,motorboat,15.03,4.55,1.42,9.6,35,35,38,3,0
558,motor,motorboat,18.15,5.39,1.89,10.3,35,35,41,6,0
568,small,motorboat,8.11,2.74,0.76,2.6,35,36,43,7,1
595,small,motorboat,6.32,2.13,0.62,2.8,35,37,62,25,2
597,sail,sailboat,12.13,3.99,2.17,4.8,35,37,63,26,2
599,sail,sailboat,17.0,5.49,2.56,7.7,35,37,41,4,2
608,motor,motorboat,14.86,4.47,1.29,4.2,35,38,43,5,3
612,motor,motorboat,19.54,5.91,1.81,12.5,35,38,41,3,3
614,small,motorboat,6.34,2.08,0.57,3.0,35,38,41,3,3
656,motor,motorboat,16.02,4.9,1.39,11.6,35,39,45,6,4
668,sail,sailboat,12.68,4.16,1.98,4.1,35,39,42,3,4
727,motor,motorboat,16.98,5.08,1.48,10.0,35,42,48,6,7
731,sail,sailboat,16.14,5.41,2.71,7.6,35,42,44,2,7
735,sail,sailboat,10.22,3.22,1.86,6.7,35,42,47,5,7
742,motor,motorboat,10.0,2.92,0.95,4.9,35,42,63,21,7
846,motor,motorboat,16.45,5.06,1.61,7.0,35,46,49,3,11
847,sail,sailboat,15.14,4.83,2.26,9.3,35,46,47,1,11
894,motor,motorboat,10.71,3.25,1.08,5.0,35,47,61,14,12
897,sail,sailboat,15.21,4.61,2.8,7.7,35,48,49,1,13
919,motor,motorboat,19.16,5.58,1.8,11.0,35,49,53,4,14
941,sail,sailboat,13.59,4.26,2.43,3.3,35,50,75,25,15
948,small,motorboat,7.57,2.63,0.73,0.0,35,50,76,26,15
1060,sail,sailboat,14.9,4.53,2.24,6.7,35,54,58,4,19
1074,motor,motorboat,15.35,4.62,1.46,0.0,35,54,65,11,19
1340,sail,sailboat,12.68,4.1,1.95,0.0,35,64,70,6,29
1538,super,yacht,20.37,5.73,2.56,24.6,35,68,71,3,33
1715,small,motorboat,9.33,3.21,0.94,0.0,35,73,75,2,38
1721,sail,sailboat,9.5,2.96,1.74,0.0,35,73,75,2,38
2398,motor,motorboat,11.9,3.62,1.02,3.5,35,89,96,7,54
2723,super,yacht,27.03,6.88,3.21,15.6,35,95,99,4,60
3055,motor,motorboat,16.46,4.62,1.61,11.0,35,102,105,3,67
3246,motor,motorboat,17.34,5.0,1.52,12.2,35,107,113,6,72
4064,motor,motorboat,13.11,3.92,1.18,4.5,35,123,128,5,88
6226,motor,motorboat,13.09,3.96,1.19,5.0,35,172,174,2,137
6337,motor,motorboat,16.74,4.82,1.52,0.0,35,176,181,5,141
561,motor,motorboat,12.99,3.73,1.3,6.8,36,36,39,3,0
569,small,motorboat,7.01,2.31,0.64,2.2,36,36,37,1,0
573,small,motorboat,7.16,2.48,0.66,0.0,36,36,40,4,0
576,sail,sailboat,11.35,3.45,1.69,6.3,36,36,39,3,0
577,motor,motorboat,20.21,6.14,2.02,19.7,36,36,38,2,0
578,motor,motorboat,12.47,3.76,1.3,3.2,36,36,42,6,0
581,super,yacht,20.15,5.56,2.62,33.1,36,36,38,2,0
583,sail,sailboat,10.93,3.6,2.01,3.3,36,37,60,23,1
600,sail,sailboat,15.26,4.73,2.34,12.5,36,37,38,1,1
601,motor,motorboat,16.97,4.71,1.6,0.0,36,37,39,2,1
618,sail,sailboat,15.38,5.21,2.61,8.3,36,38,41,3,2
627,sail,sailboat,12.53,3.82,1.99,3.1,36,38,50,12,2
641,motor,motorboat,22.0,6.69,2.29,36.5,36,39,41,2,3
685,sail,sailboat,15.48,4.66,2.84,7.7,36,40,49,9,4
715,sail,sailboat,11.33,3.65,1.96,4.7,36,41,43,2,5
792,sail,sailboat,10.21,3.44,1.73,3.7,36,44,46,2,8
794,motor,motorboat,17.7,5.3,1.61,13.3,36,44,47,3,8
856,super,yacht,21.88,5.97,2.71,17.2,36,46,47,1,10
896,sail,sailboat,14.89,4.88,2.36,4.3,36,48,50,2,12
942,sail,sailboat,14.92,4.6,2.71,0.0,36,50,52,2,14
943,motor,motorboat,18.4,5.15,1.89,7.6,36,50,62,12,14
1656,motor,motorboat,13.97,4.3,1.34,0.0,36,71,73,2,35
1696,sail,sailboat,13.2,4.02,2.33,4.0,36,72,73,1,36
1785,sail,sailboat,15.62,5.06,2.48,6.4,36,74,77,3,38
1886,motor,motorboat,12.07,3.63,1.11,0.0,36,77,87,10,41
2489,super,yacht,25.9,7.26,2.91,27.4,36,91,105,14,55
2774,motor,motorboat,18.37,5.51,1.62,7.0,36,96,101,5,60
2897,motor,motorboat,14.78,4.22,1.35,4.1,36,99,102,3,63
5738,super,yacht,20.48,5.47,2.42,13.8,36,158,161,3,122
587,motor,motorboat,16.23,4.86,1.45,10.7,37,37,49,12,0
596,motor,motorboat,10.0,3.05,0.86,4.7,37,37,38,1,0
604,small,motorboat,8.82,3.16,0.94,0.0,37,37,39,2,0
621,motor,motorboat,13.39,4.11,1.15,3.9,37,38,40,2,1
623,sail,sailboat,17.0,5.6,2.91,6.8,37,38,39,1,1
650,sail,sailboat,11.32,3.43,1.74,0.0,37,39,46,7,2
